location,moon_phase,time
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.571023402609353,2008-03-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.36281090673750876,2008-03-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.16151863429056454,2008-03-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.0701828385078909,2008-03-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.25243583803924197,2008-03-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.4454410597740934,2008-03-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6369227517754825,2008-03-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.826615932514777,2008-03-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0152146770417527,2008-03-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2037754062768213,2008-03-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3935760435407982,2008-03-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5860246858198583,2008-03-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7825630685058111,2008-03-31 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9845526735563208,2008-04-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.1931283072737644,2008-04-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.4089860152817173,2008-04-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6320102683132136,2008-04-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.8600157688842534,2008-04-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.064601514360614,2008-04-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.923565049335156,2008-04-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6856076805823577,2008-04-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.4444112752714404,2008-04-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.205323869151448,2008-04-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9705664578233,2008-04-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7412850264469566,2008-04-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5178867053662006,2008-04-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3002656198404046,2008-04-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0880226400401205,2008-04-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8806634330013009,2008-04-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6777794642699823,2008-04-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.47931363125976,2008-04-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.2865705152038323,2008-04-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.11323543099394894,2008-04-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.13719129325829765,2008-04-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.31268722906576596,2008-04-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.4981044475714198,2008-04-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.685017537983374,2008-04-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8728774349167999,2008-04-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0622918877255376,2008-04-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.25427794333778,2008-04-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.450056004048239,2008-04-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6509258460525928,2008-04-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8581390624202352,2008-04-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0727254839757525,2008-05-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.2952328580978607,2008-05-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.5253138346211967,2008-05-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.760722289112223,2008-05-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.988832409924491,2008-05-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.9916327247761396,2008-05-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.760617221098856,2008-05-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.5186357644921054,2008-05-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.2795336012580765,2008-05-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.046449578305343,2008-05-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.820572331025958,2008-05-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6020628525512441,2008-05-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3904468626745856,2008-05-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1849098227123864,2008-05-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9845214864140124,2008-05-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7884072191359833,2008-05-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5959286653869773,2008-05-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.4070980844668594,2008-05-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.2247903194782166,2008-05-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.08814197802049126,2008-05-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.1912396489370742,2008-05-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.36999916414503425,2008-05-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5564187041997779,2008-05-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7460645111946965,2008-05-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9387287736012138,2008-05-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1350429160658022,2008-05-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.335946723030436,2008-05-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5425002393398533,2008-05-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7557311239921551,2008-05-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9764387207844845,2008-05-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.2049273768553164,2008-05-31 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.4406586177940586,2008-06-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.681660049323486,2008-06-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.92137924057644,2008-06-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0485313627268145,2008-06-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.83686274809079,2008-06-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.597535642791535,2008-06-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.3616172719583752,2008-06-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.1326671356236173,2008-06-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9116439844685955,2008-06-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6984047345827369,2008-06-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.492178874527274,2008-06-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2918645015890504,2008-06-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0962324118322528,2008-06-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9040730566829062,2008-06-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7143211841032674,2008-06-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5262134074583835,2008-06-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.33973937092281103,2008-06-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.15908886580770107,2008-06-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.08433875141594677,2008-06-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.24952307691043685,2008-06-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.4392920282533105,2008-06-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6342806078692698,2008-06-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8332401416285449,2008-06-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0363971070867959,2008-06-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2443474472535694,2008-06-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.457803588079697,2008-06-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6774298455342243,2008-06-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9036561220591666,2008-06-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.136458749585707,2008-06-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.37513099087303,2008-06-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6180407529822336,2008-07-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.8619023274170807,2008-07-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0799787236149685,2008-07-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.9188784828769205,2008-07-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.684006051038537,2008-07-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.4536469026522756,2008-07-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.2306206181970913,2008-07-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.015388599215726,2008-07-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8075100886356552,2008-07-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6060186631619038,2008-07-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4096505651191062,2008-07-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2170107377482235,2008-07-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0267022814456788,2008-07-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8374287419196687,2008-07-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6480712871123853,2008-07-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.45776255449062686,2008-07-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.26612215853078525,2008-07-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.07705638506113797,2008-07-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.13388462415428387,2008-07-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3323401098005033,2008-07-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5363180328064704,2008-07-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.744322528098705,2008-07-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9563392336610772,2008-07-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.172566021394855,2008-07-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3932493434567987,2008-07-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6185744463562997,2008-07-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.84853588755723,2008-07-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.082793688945037,2008-07-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.320545233760933,2008-07-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.560457805322376,2008-07-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.800692183269029,2008-07-31 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0386694529691676,2008-08-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.007776195673723,2008-08-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.778781809392485,2008-08-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.556038193328529,2008-08-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.3403645144538623,2008-08-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.131657135126918,2008-08-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9292519023737742,2008-08-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7320861206613563,2008-08-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5388409336382138,2008-08-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3480678754030992,2008-08-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1582995788968495,2008-08-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9681421923556456,2008-08-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7763476844291196,2008-08-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5818695562550598,2008-08-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.383911132079849,2008-08-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.18200312267735996,2008-08-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.02622639662518338,2008-08-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.23530907827580955,2008-08-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.4498352986175546,2008-08-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6680834372061843,2008-08-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8896026815129734,2008-08-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.113993818242425,2008-08-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3409060631606278,2008-08-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5700071251643186,2008-08-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8009157581951973,2008-08-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0331133706594366,2008-08-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.265860524438709,2008-08-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.4981441974287035,2008-08-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.7286448996728314,2008-08-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.955312078365289,2008-08-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0913615903740492,2008-08-31 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.8808847320812196,2008-09-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.66853920816627,2008-09-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.461540136737801,2008-09-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.259931014332529,2008-09-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0630734286820567,2008-09-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8699498357726474,2008-09-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6792918362848228,2008-09-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4896825403560614,2008-09-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.299651077173256,2008-09-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.107764973704574,2008-09-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9127261418333771,2008-09-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7134828049303256,2008-09-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5094004428065905,2008-09-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3007726546624553,2008-09-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.09527792578207595,2008-09-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.14992080557821946,2008-09-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3699596869838125,2008-09-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5972759361371098,2008-09-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8273044564535982,2008-09-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.058417096266109,2008-09-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2895109686652557,2008-09-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5197916427104183,2008-09-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7486869324243652,2008-09-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9757497062673008,2008-09-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.200548500479279,2008-09-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.422551872737975,2008-09-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6409445090594406,2008-09-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.853822637233798,2008-09-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.046302682572907,2008-09-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.9855409901791847,2008-09-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.7906210190341914,2008-10-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.593615840163048,2008-10-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.3992359381953285,2008-10-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.2075854314738197,2008-10-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0179322568177667,2008-10-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8291756621946176,2008-10-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6399994436905465,2008-10-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.448974619060529,2008-10-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.254661289524533,2008-10-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0557276292504851,2008-10-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8511059214166019,2008-10-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.640235795498486,2008-10-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.42363152899254614,2008-10-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.20616036890443054,2008-10-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.09010281202773246,2008-10-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.2889263085161298,2008-10-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5220103265655935,2008-10-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7584442394379922,2008-10-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9941116148911855,2008-10-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2270498222024613,2008-10-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4561641760656772,2008-10-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6809507698659307,2008-10-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9012975772941072,2008-10-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.117290181248551,2008-10-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.3290314631788305,2008-10-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.5364389893176558,2008-10-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.7387611860638827,2008-10-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.9316818118265116,2008-10-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0549238308762834,2008-10-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.920552890062399,2008-10-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.735666486248647,2008-10-31 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.547766767486474,2008-11-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.360037153494494,2008-11-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.1724573425746962,2008-11-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9842373201342827,2008-11-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7942418089318408,2008-11-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.6011475752411484,2008-11-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.4035591895593114,2008-11-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2001399391344947,2008-11-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9897908425201268,2008-11-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.7719147017659855,2008-11-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5468701282188306,2008-11-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.317430182559178,2008-11-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.10800254190181217,2008-11-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.19899703793576512,2008-11-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.43324866755552255,2008-11-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.6736089367510465,2008-11-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.9115204417941185,2008-11-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1442880393559995,2008-11-18 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3707664809057207,2008-11-19 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5907240404630512,2008-11-20 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.8044996191926619,2008-11-21 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.0127271305544006,2008-11-22 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.216126469062917,2008-11-23 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.4153391895012986,2008-11-24 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.6107203633428777,2008-11-25 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.801710771079099,2008-11-26 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.982111121482838,2008-11-27 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",3.0453532775277763,2008-11-28 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.8859555357901034,2008-11-29 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.702587885989213,2008-11-30 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.5160817431312155,2008-12-01 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.327972081458657,2008-12-02 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",2.1379212201028945,2008-12-03 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.9450531630692727,2008-12-04 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.7482327348524849,2008-12-05 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.5462001459418155,2008-12-06 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.3377089409133986,2008-12-07 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.1217144189464847,2008-12-08 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.89763077100807,2008-12-09 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.66566621616203,2008-12-10 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.4273796166108129,2008-12-11 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.18877931432320827,2008-12-12 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.09893996354722963,2008-12-13 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.3275566668016851,2008-12-14 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.5693792329358098,2008-12-15 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",0.8071485847821582,2008-12-16 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.0380094169270344,2008-12-17 00:00:00
"(4461340.48313723, 919588.07009129, 4449530.22143979) m",1.2610384060379793,2008-12-18 00:00:00
